         k_x          k_y          k_z           r_b1         r_b2         r_b3     flat index
  0.00000000   0.00000000   0.08709366     0.00000000   0.00000000   0.41584158     2.82394046
  0.00000000   0.00000000   0.08605683     0.00000000   0.00000000   0.41089109     2.82497729
  0.00000000   0.00000000   0.08502000     0.00000000   0.00000000   0.40594059     2.82601412
  0.00000000   0.00000000   0.08398317     0.00000000   0.00000000   0.40099010     2.82705095
  0.00000000   0.00000000   0.08294634     0.00000000   0.00000000   0.39603960     2.82808778
  0.00000000   0.00000000   0.08190951     0.00000000   0.00000000   0.39108911     2.82912460
  0.00000000   0.00000000   0.08087268     0.00000000   0.00000000   0.38613861     2.83016143
  0.00000000   0.00000000   0.07983585     0.00000000   0.00000000   0.38118812     2.83119826
  0.00000000   0.00000000   0.07879902     0.00000000   0.00000000   0.37623762     2.83223509
  0.00000000   0.00000000   0.07776219     0.00000000   0.00000000   0.37128713     2.83327192
  0.00000000   0.00000000   0.07672537     0.00000000   0.00000000   0.36633663     2.83430875
  0.00000000   0.00000000   0.07568854     0.00000000   0.00000000   0.36138614     2.83534558
  0.00000000   0.00000000   0.07465171     0.00000000   0.00000000   0.35643564     2.83638241
  0.00000000   0.00000000   0.07361488     0.00000000   0.00000000   0.35148515     2.83741924
  0.00000000   0.00000000   0.07257805     0.00000000   0.00000000   0.34653465     2.83845607
  0.00000000   0.00000000   0.07154122     0.00000000   0.00000000   0.34158416     2.83949290
  0.00000000   0.00000000   0.07050439     0.00000000   0.00000000   0.33663366     2.84052973
  0.00000000   0.00000000   0.06946756     0.00000000   0.00000000   0.33168317     2.84156656
  0.00000000   0.00000000   0.06843073     0.00000000   0.00000000   0.32673267     2.84260339
  0.00000000   0.00000000   0.06739390     0.00000000   0.00000000   0.32178218     2.84364021
  0.00000000   0.00000000   0.06635707     0.00000000   0.00000000   0.31683168     2.84467704
  0.00000000   0.00000000   0.06532024     0.00000000   0.00000000   0.31188119     2.84571387
  0.00000000   0.00000000   0.06428341     0.00000000   0.00000000   0.30693069     2.84675070
  0.00000000   0.00000000   0.06324658     0.00000000   0.00000000   0.30198020     2.84778753
  0.00000000   0.00000000   0.06220976     0.00000000   0.00000000   0.29702970     2.84882436
  0.00000000   0.00000000   0.06117293     0.00000000   0.00000000   0.29207921     2.84986119
  0.00000000   0.00000000   0.06013610     0.00000000   0.00000000   0.28712871     2.85089802
  0.00000000   0.00000000   0.05909927     0.00000000   0.00000000   0.28217822     2.85193485
  0.00000000   0.00000000   0.05806244     0.00000000   0.00000000   0.27722772     2.85297168
  0.00000000   0.00000000   0.05702561     0.00000000   0.00000000   0.27227723     2.85400851
  0.00000000   0.00000000   0.05598878     0.00000000   0.00000000   0.26732673     2.85504534
  0.00000000   0.00000000   0.05495195     0.00000000   0.00000000   0.26237624     2.85608217
  0.00000000   0.00000000   0.05391512     0.00000000   0.00000000   0.25742574     2.85711899
  0.00000000   0.00000000   0.05287829     0.00000000   0.00000000   0.25247525     2.85815582
  0.00000000   0.00000000   0.05184146     0.00000000   0.00000000   0.24752475     2.85919265
  0.00000000   0.00000000   0.05080463     0.00000000   0.00000000   0.24257426     2.86022948
  0.00000000   0.00000000   0.04976780     0.00000000   0.00000000   0.23762376     2.86126631
  0.00000000   0.00000000   0.04873098     0.00000000   0.00000000   0.23267327     2.86230314
  0.00000000   0.00000000   0.04769415     0.00000000   0.00000000   0.22772277     2.86333997
  0.00000000   0.00000000   0.04665732     0.00000000   0.00000000   0.22277228     2.86437680
  0.00000000   0.00000000   0.04562049     0.00000000   0.00000000   0.21782178     2.86541363
  0.00000000   0.00000000   0.04458366     0.00000000   0.00000000   0.21287129     2.86645046
  0.00000000   0.00000000   0.04354683     0.00000000   0.00000000   0.20792079     2.86748729
  0.00000000   0.00000000   0.04251000     0.00000000   0.00000000   0.20297030     2.86852412
  0.00000000   0.00000000   0.04147317     0.00000000   0.00000000   0.19801980     2.86956095
  0.00000000   0.00000000   0.04043634     0.00000000   0.00000000   0.19306931     2.87059778
  0.00000000   0.00000000   0.03939951     0.00000000   0.00000000   0.18811881     2.87163460
  0.00000000   0.00000000   0.03836268     0.00000000   0.00000000   0.18316832     2.87267143
  0.00000000   0.00000000   0.03732585     0.00000000   0.00000000   0.17821782     2.87370826
  0.00000000   0.00000000   0.03628902     0.00000000   0.00000000   0.17326733     2.87474509
  0.00000000   0.00000000   0.03525219     0.00000000   0.00000000   0.16831683     2.87578192
  0.00000000   0.00000000   0.03421537     0.00000000   0.00000000   0.16336634     2.87681875
  0.00000000   0.00000000   0.03317854     0.00000000   0.00000000   0.15841584     2.87785558
  0.00000000   0.00000000   0.03214171     0.00000000   0.00000000   0.15346535     2.87889241
  0.00000000   0.00000000   0.03110488     0.00000000   0.00000000   0.14851485     2.87992924
  0.00000000   0.00000000   0.03006805     0.00000000   0.00000000   0.14356436     2.88096607
  0.00000000   0.00000000   0.02903122     0.00000000   0.00000000   0.13861386     2.88200290
  0.00000000   0.00000000   0.02799439     0.00000000   0.00000000   0.13366337     2.88303973
  0.00000000   0.00000000   0.02695756     0.00000000   0.00000000   0.12871287     2.88407656
  0.00000000   0.00000000   0.02592073     0.00000000   0.00000000   0.12376238     2.88511338
  0.00000000   0.00000000   0.02488390     0.00000000   0.00000000   0.11881188     2.88615021
  0.00000000   0.00000000   0.02384707     0.00000000   0.00000000   0.11386139     2.88718704
  0.00000000   0.00000000   0.02281024     0.00000000   0.00000000   0.10891089     2.88822387
  0.00000000   0.00000000   0.02177341     0.00000000   0.00000000   0.10396040     2.88926070
  0.00000000   0.00000000   0.02073659     0.00000000   0.00000000   0.09900990     2.89029753
  0.00000000   0.00000000   0.01969976     0.00000000   0.00000000   0.09405941     2.89133436
  0.00000000   0.00000000   0.01866293     0.00000000   0.00000000   0.08910891     2.89237119
  0.00000000   0.00000000   0.01762610     0.00000000   0.00000000   0.08415842     2.89340802
  0.00000000   0.00000000   0.01658927     0.00000000   0.00000000   0.07920792     2.89444485
  0.00000000   0.00000000   0.01555244     0.00000000   0.00000000   0.07425743     2.89548168
  0.00000000   0.00000000   0.01451561     0.00000000   0.00000000   0.06930693     2.89651851
  0.00000000   0.00000000   0.01347878     0.00000000   0.00000000   0.06435644     2.89755534
  0.00000000   0.00000000   0.01244195     0.00000000   0.00000000   0.05940594     2.89859217
  0.00000000   0.00000000   0.01140512     0.00000000   0.00000000   0.05445545     2.89962899
  0.00000000   0.00000000   0.01036829     0.00000000   0.00000000   0.04950495     2.90066582
  0.00000000   0.00000000   0.00933146     0.00000000   0.00000000   0.04455446     2.90170265
  0.00000000   0.00000000   0.00829463     0.00000000   0.00000000   0.03960396     2.90273948
  0.00000000   0.00000000   0.00725780     0.00000000   0.00000000   0.03465347     2.90377631
  0.00000000   0.00000000   0.00622098     0.00000000   0.00000000   0.02970297     2.90481314
  0.00000000   0.00000000   0.00518415     0.00000000   0.00000000   0.02475248     2.90584997
  0.00000000   0.00000000   0.00414732     0.00000000   0.00000000   0.01980198     2.90688680
  0.00000000   0.00000000   0.00311049     0.00000000   0.00000000   0.01485149     2.90792363
  0.00000000   0.00000000   0.00207366     0.00000000   0.00000000   0.00990099     2.90896046
  0.00000000   0.00000000   0.00103683     0.00000000   0.00000000   0.00495050     2.90999729
  0.00000000   0.00000000   0.00000000     0.00000000   0.00000000   0.00000000     2.91103412
 -0.00000000   0.51165003   0.10471976    -0.00000000   0.50000000   0.50000000     2.91103412
 -0.00000000   0.50658419   0.10368293    -0.00000000   0.49504950   0.49504950     2.91620497
 -0.00000000   0.50151835   0.10264610    -0.00000000   0.49009901   0.49009901     2.92137583
 -0.00000000   0.49645251   0.10160927    -0.00000000   0.48514851   0.48514851     2.92654669
 -0.00000000   0.49138666   0.10057244    -0.00000000   0.48019802   0.48019802     2.93171755
 -0.00000000   0.48632082   0.09953561    -0.00000000   0.47524752   0.47524752     2.93688840
 -0.00000000   0.48125498   0.09849878    -0.00000000   0.47029703   0.47029703     2.94205926
 -0.00000000   0.47618914   0.09746195    -0.00000000   0.46534653   0.46534653     2.94723012
 -0.00000000   0.47112330   0.09642512    -0.00000000   0.46039604   0.46039604     2.95240098
 -0.00000000   0.46605746   0.09538829    -0.00000000   0.45544554   0.45544554     2.95757184
 -0.00000000   0.46099161   0.09435146    -0.00000000   0.45049505   0.45049505     2.96274269
 -0.00000000   0.45592577   0.09331463    -0.00000000   0.44554455   0.44554455     2.96791355
 -0.00000000   0.45085993   0.09227780    -0.00000000   0.44059406   0.44059406     2.97308441
 -0.00000000   0.44579409   0.09124097    -0.00000000   0.43564356   0.43564356     2.97825527
 -0.00000000   0.44072825   0.09020415    -0.00000000   0.43069307   0.43069307     2.98342612
 -0.00000000   0.43566240   0.08916732    -0.00000000   0.42574257   0.42574257     2.98859698
 -0.00000000   0.43059656   0.08813049    -0.00000000   0.42079208   0.42079208     2.99376784
 -0.00000000   0.42553072   0.08709366    -0.00000000   0.41584158   0.41584158     2.99893870
 -0.00000000   0.42046488   0.08605683    -0.00000000   0.41089109   0.41089109     3.00410955
 -0.00000000   0.41539904   0.08502000    -0.00000000   0.40594059   0.40594059     3.00928041
 -0.00000000   0.41033319   0.08398317    -0.00000000   0.40099010   0.40099010     3.01445127
 -0.00000000   0.40526735   0.08294634    -0.00000000   0.39603960   0.39603960     3.01962213
 -0.00000000   0.40020151   0.08190951    -0.00000000   0.39108911   0.39108911     3.02479299
 -0.00000000   0.39513567   0.08087268    -0.00000000   0.38613861   0.38613861     3.02996384
 -0.00000000   0.39006983   0.07983585    -0.00000000   0.38118812   0.38118812     3.03513470
 -0.00000000   0.38500398   0.07879902    -0.00000000   0.37623762   0.37623762     3.04030556
 -0.00000000   0.37993814   0.07776219    -0.00000000   0.37128713   0.37128713     3.04547642
 -0.00000000   0.37487230   0.07672537    -0.00000000   0.36633663   0.36633663     3.05064727
 -0.00000000   0.36980646   0.07568854    -0.00000000   0.36138614   0.36138614     3.05581813
 -0.00000000   0.36474062   0.07465171    -0.00000000   0.35643564   0.35643564     3.06098899
 -0.00000000   0.35967478   0.07361488    -0.00000000   0.35148515   0.35148515     3.06615985
 -0.00000000   0.35460893   0.07257805    -0.00000000   0.34653465   0.34653465     3.07133070
 -0.00000000   0.34954309   0.07154122    -0.00000000   0.34158416   0.34158416     3.07650156
 -0.00000000   0.34447725   0.07050439    -0.00000000   0.33663366   0.33663366     3.08167242
 -0.00000000   0.33941141   0.06946756    -0.00000000   0.33168317   0.33168317     3.08684328
 -0.00000000   0.33434557   0.06843073    -0.00000000   0.32673267   0.32673267     3.09201413
 -0.00000000   0.32927972   0.06739390    -0.00000000   0.32178218   0.32178218     3.09718499
 -0.00000000   0.32421388   0.06635707    -0.00000000   0.31683168   0.31683168     3.10235585
 -0.00000000   0.31914804   0.06532024    -0.00000000   0.31188119   0.31188119     3.10752671
 -0.00000000   0.31408220   0.06428341    -0.00000000   0.30693069   0.30693069     3.11269757
 -0.00000000   0.30901636   0.06324658    -0.00000000   0.30198020   0.30198020     3.11786842
 -0.00000000   0.30395051   0.06220976    -0.00000000   0.29702970   0.29702970     3.12303928
 -0.00000000   0.29888467   0.06117293    -0.00000000   0.29207921   0.29207921     3.12821014
 -0.00000000   0.29381883   0.06013610    -0.00000000   0.28712871   0.28712871     3.13338100
 -0.00000000   0.28875299   0.05909927    -0.00000000   0.28217822   0.28217822     3.13855185
 -0.00000000   0.28368715   0.05806244    -0.00000000   0.27722772   0.27722772     3.14372271
 -0.00000000   0.27862130   0.05702561    -0.00000000   0.27227723   0.27227723     3.14889357
 -0.00000000   0.27355546   0.05598878    -0.00000000   0.26732673   0.26732673     3.15406443
 -0.00000000   0.26848962   0.05495195    -0.00000000   0.26237624   0.26237624     3.15923528
 -0.00000000   0.26342378   0.05391512    -0.00000000   0.25742574   0.25742574     3.16440614
 -0.00000000   0.25835794   0.05287829    -0.00000000   0.25247525   0.25247525     3.16957700
 -0.00000000   0.25329210   0.05184146    -0.00000000   0.24752475   0.24752475     3.17474786
 -0.00000000   0.24822625   0.05080463    -0.00000000   0.24257426   0.24257426     3.17991872
 -0.00000000   0.24316041   0.04976780    -0.00000000   0.23762376   0.23762376     3.18508957
 -0.00000000   0.23809457   0.04873098    -0.00000000   0.23267327   0.23267327     3.19026043
 -0.00000000   0.23302873   0.04769415    -0.00000000   0.22772277   0.22772277     3.19543129
 -0.00000000   0.22796289   0.04665732    -0.00000000   0.22277228   0.22277228     3.20060215
 -0.00000000   0.22289704   0.04562049    -0.00000000   0.21782178   0.21782178     3.20577300
 -0.00000000   0.21783120   0.04458366    -0.00000000   0.21287129   0.21287129     3.21094386
 -0.00000000   0.21276536   0.04354683    -0.00000000   0.20792079   0.20792079     3.21611472
 -0.00000000   0.20769952   0.04251000    -0.00000000   0.20297030   0.20297030     3.22128558
 -0.00000000   0.20263368   0.04147317    -0.00000000   0.19801980   0.19801980     3.22645643
 -0.00000000   0.19756783   0.04043634    -0.00000000   0.19306931   0.19306931     3.23162729
 -0.00000000   0.19250199   0.03939951    -0.00000000   0.18811881   0.18811881     3.23679815
 -0.00000000   0.18743615   0.03836268    -0.00000000   0.18316832   0.18316832     3.24196901
 -0.00000000   0.18237031   0.03732585    -0.00000000   0.17821782   0.17821782     3.24713987
 -0.00000000   0.17730447   0.03628902    -0.00000000   0.17326733   0.17326733     3.25231072
 -0.00000000   0.17223862   0.03525219    -0.00000000   0.16831683   0.16831683     3.25748158
 -0.00000000   0.16717278   0.03421537    -0.00000000   0.16336634   0.16336634     3.26265244
 -0.00000000   0.16210694   0.03317854    -0.00000000   0.15841584   0.15841584     3.26782330
 -0.00000000   0.15704110   0.03214171    -0.00000000   0.15346535   0.15346535     3.27299415
 -0.00000000   0.15197526   0.03110488    -0.00000000   0.14851485   0.14851485     3.27816501
 -0.00000000   0.14690942   0.03006805    -0.00000000   0.14356436   0.14356436     3.28333587
 -0.00000000   0.14184357   0.02903122    -0.00000000   0.13861386   0.13861386     3.28850673
 -0.00000000   0.13677773   0.02799439    -0.00000000   0.13366337   0.13366337     3.29367758
 -0.00000000   0.13171189   0.02695756    -0.00000000   0.12871287   0.12871287     3.29884844
 -0.00000000   0.12664605   0.02592073    -0.00000000   0.12376238   0.12376238     3.30401930
 -0.00000000   0.12158021   0.02488390    -0.00000000   0.11881188   0.11881188     3.30919016
 -0.00000000   0.11651436   0.02384707    -0.00000000   0.11386139   0.11386139     3.31436102
 -0.00000000   0.11144852   0.02281024    -0.00000000   0.10891089   0.10891089     3.31953187
 -0.00000000   0.10638268   0.02177341    -0.00000000   0.10396040   0.10396040     3.32470273
 -0.00000000   0.10131684   0.02073659    -0.00000000   0.09900990   0.09900990     3.32987359
 -0.00000000   0.09625100   0.01969976    -0.00000000   0.09405941   0.09405941     3.33504445
 -0.00000000   0.09118515   0.01866293    -0.00000000   0.08910891   0.08910891     3.34021530
 -0.00000000   0.08611931   0.01762610    -0.00000000   0.08415842   0.08415842     3.34538616
 -0.00000000   0.08105347   0.01658927    -0.00000000   0.07920792   0.07920792     3.35055702
 -0.00000000   0.07598763   0.01555244    -0.00000000   0.07425743   0.07425743     3.35572788
 -0.00000000   0.07092179   0.01451561    -0.00000000   0.06930693   0.06930693     3.36089873
 -0.00000000   0.06585594   0.01347878    -0.00000000   0.06435644   0.06435644     3.36606959
 -0.00000000   0.06079010   0.01244195    -0.00000000   0.05940594   0.05940594     3.37124045
 -0.00000000   0.05572426   0.01140512    -0.00000000   0.05445545   0.05445545     3.37641131
 -0.00000000   0.05065842   0.01036829    -0.00000000   0.04950495   0.04950495     3.38158216
 -0.00000000   0.04559258   0.00933146    -0.00000000   0.04455446   0.04455446     3.38675302
 -0.00000000   0.04052674   0.00829463    -0.00000000   0.03960396   0.03960396     3.39192388
 -0.00000000   0.03546089   0.00725780    -0.00000000   0.03465347   0.03465347     3.39709474
 -0.00000000   0.03039505   0.00622098    -0.00000000   0.02970297   0.02970297     3.40226560
 -0.00000000   0.02532921   0.00518415    -0.00000000   0.02475248   0.02475248     3.40743645
 -0.00000000   0.02026337   0.00414732    -0.00000000   0.01980198   0.01980198     3.41260731
 -0.00000000   0.01519753   0.00311049    -0.00000000   0.01485149   0.01485149     3.41777817
 -0.00000000   0.01013168   0.00207366    -0.00000000   0.00990099   0.00990099     3.42294903
 -0.00000000   0.00506584   0.00103683    -0.00000000   0.00495050   0.00495050     3.42811988
  0.00000000   0.00000000   0.00000000     0.00000000   0.00000000   0.00000000     3.43329074
  0.00000000   0.00000000   0.00000000     0.00000000   0.00000000   0.00000000     3.43329074
 -0.00000000   0.00506584   0.00000000    -0.00000000   0.00495050   0.00000000     3.43835658
 -0.00000000   0.01013168   0.00000000    -0.00000000   0.00990099   0.00000000     3.44342243
 -0.00000000   0.01519753   0.00000000    -0.00000000   0.01485149   0.00000000     3.44848827
 -0.00000000   0.02026337   0.00000000    -0.00000000   0.01980198   0.00000000     3.45355411
 -0.00000000   0.02532921   0.00000000    -0.00000000   0.02475248   0.00000000     3.45861995
 -0.00000000   0.03039505   0.00000000    -0.00000000   0.02970297   0.00000000     3.46368579
 -0.00000000   0.03546089   0.00000000    -0.00000000   0.03465347   0.00000000     3.46875164
 -0.00000000   0.04052674   0.00000000    -0.00000000   0.03960396   0.00000000     3.47381748
 -0.00000000   0.04559258   0.00000000    -0.00000000   0.04455446   0.00000000     3.47888332
 -0.00000000   0.05065842   0.00000000    -0.00000000   0.04950495   0.00000000     3.48394916
 -0.00000000   0.05572426   0.00000000    -0.00000000   0.05445545   0.00000000     3.48901500
 -0.00000000   0.06079010   0.00000000    -0.00000000   0.05940594   0.00000000     3.49408084
 -0.00000000   0.06585594   0.00000000    -0.00000000   0.06435644   0.00000000     3.49914669
 -0.00000000   0.07092179   0.00000000    -0.00000000   0.06930693   0.00000000     3.50421253
 -0.00000000   0.07598763   0.00000000    -0.00000000   0.07425743   0.00000000     3.50927837
 -0.00000000   0.08105347   0.00000000    -0.00000000   0.07920792   0.00000000     3.51434421
 -0.00000000   0.08611931   0.00000000    -0.00000000   0.08415842   0.00000000     3.51941005
 -0.00000000   0.09118515   0.00000000    -0.00000000   0.08910891   0.00000000     3.52447590
 -0.00000000   0.09625100   0.00000000    -0.00000000   0.09405941   0.00000000     3.52954174
 -0.00000000   0.10131684   0.00000000    -0.00000000   0.09900990   0.00000000     3.53460758
 -0.00000000   0.10638268   0.00000000    -0.00000000   0.10396040   0.00000000     3.53967342
 -0.00000000   0.11144852   0.00000000    -0.00000000   0.10891089   0.00000000     3.54473926
 -0.00000000   0.11651436   0.00000000    -0.00000000   0.11386139   0.00000000     3.54980511
 -0.00000000   0.12158021   0.00000000    -0.00000000   0.11881188   0.00000000     3.55487095
 -0.00000000   0.12664605   0.00000000    -0.00000000   0.12376238   0.00000000     3.55993679
 -0.00000000   0.13171189   0.00000000    -0.00000000   0.12871287   0.00000000     3.56500263
 -0.00000000   0.13677773   0.00000000    -0.00000000   0.13366337   0.00000000     3.57006847
 -0.00000000   0.14184357   0.00000000    -0.00000000   0.13861386   0.00000000     3.57513432
 -0.00000000   0.14690942   0.00000000    -0.00000000   0.14356436   0.00000000     3.58020016
 -0.00000000   0.15197526   0.00000000    -0.00000000   0.14851485   0.00000000     3.58526600
 -0.00000000   0.15704110   0.00000000    -0.00000000   0.15346535   0.00000000     3.59033184
 -0.00000000   0.16210694   0.00000000    -0.00000000   0.15841584   0.00000000     3.59539768
 -0.00000000   0.16717278   0.00000000    -0.00000000   0.16336634   0.00000000     3.60046352
 -0.00000000   0.17223862   0.00000000    -0.00000000   0.16831683   0.00000000     3.60552937
 -0.00000000   0.17730447   0.00000000    -0.00000000   0.17326733   0.00000000     3.61059521
 -0.00000000   0.18237031   0.00000000    -0.00000000   0.17821782   0.00000000     3.61566105
 -0.00000000   0.18743615   0.00000000    -0.00000000   0.18316832   0.00000000     3.62072689
 -0.00000000   0.19250199   0.00000000    -0.00000000   0.18811881   0.00000000     3.62579273
 -0.00000000   0.19756783   0.00000000    -0.00000000   0.19306931   0.00000000     3.63085858
 -0.00000000   0.20263368   0.00000000    -0.00000000   0.19801980   0.00000000     3.63592442
 -0.00000000   0.20769952   0.00000000    -0.00000000   0.20297030   0.00000000     3.64099026
 -0.00000000   0.21276536   0.00000000    -0.00000000   0.20792079   0.00000000     3.64605610
 -0.00000000   0.21783120   0.00000000    -0.00000000   0.21287129   0.00000000     3.65112194
 -0.00000000   0.22289704   0.00000000    -0.00000000   0.21782178   0.00000000     3.65618779
 -0.00000000   0.22796289   0.00000000    -0.00000000   0.22277228   0.00000000     3.66125363
 -0.00000000   0.23302873   0.00000000    -0.00000000   0.22772277   0.00000000     3.66631947
 -0.00000000   0.23809457   0.00000000    -0.00000000   0.23267327   0.00000000     3.67138531
 -0.00000000   0.24316041   0.00000000    -0.00000000   0.23762376   0.00000000     3.67645115
 -0.00000000   0.24822625   0.00000000    -0.00000000   0.24257426   0.00000000     3.68151700
 -0.00000000   0.25329210   0.00000000    -0.00000000   0.24752475   0.00000000     3.68658284
 -0.00000000   0.25835794   0.00000000    -0.00000000   0.25247525   0.00000000     3.69164868
 -0.00000000   0.26342378   0.00000000    -0.00000000   0.25742574   0.00000000     3.69671452
 -0.00000000   0.26848962   0.00000000    -0.00000000   0.26237624   0.00000000     3.70178036
 -0.00000000   0.27355546   0.00000000    -0.00000000   0.26732673   0.00000000     3.70684620
 -0.00000000   0.27862130   0.00000000    -0.00000000   0.27227723   0.00000000     3.71191205
 -0.00000000   0.28368715   0.00000000    -0.00000000   0.27722772   0.00000000     3.71697789
 -0.00000000   0.28875299   0.00000000    -0.00000000   0.28217822   0.00000000     3.72204373
 -0.00000000   0.29381883   0.00000000    -0.00000000   0.28712871   0.00000000     3.72710957
 -0.00000000   0.29888467   0.00000000    -0.00000000   0.29207921   0.00000000     3.73217541
 -0.00000000   0.30395051   0.00000000    -0.00000000   0.29702970   0.00000000     3.73724126
 -0.00000000   0.30901636   0.00000000    -0.00000000   0.30198020   0.00000000     3.74230710
 -0.00000000   0.31408220   0.00000000    -0.00000000   0.30693069   0.00000000     3.74737294
 -0.00000000   0.31914804   0.00000000    -0.00000000   0.31188119   0.00000000     3.75243878
 -0.00000000   0.32421388   0.00000000    -0.00000000   0.31683168   0.00000000     3.75750462
 -0.00000000   0.32927972   0.00000000    -0.00000000   0.32178218   0.00000000     3.76257047
 -0.00000000   0.33434557   0.00000000    -0.00000000   0.32673267   0.00000000     3.76763631
 -0.00000000   0.33941141   0.00000000    -0.00000000   0.33168317   0.00000000     3.77270215
 -0.00000000   0.34447725   0.00000000    -0.00000000   0.33663366   0.00000000     3.77776799
 -0.00000000   0.34954309   0.00000000    -0.00000000   0.34158416   0.00000000     3.78283383
 -0.00000000   0.35460893   0.00000000    -0.00000000   0.34653465   0.00000000     3.78789967
 -0.00000000   0.35967478   0.00000000    -0.00000000   0.35148515   0.00000000     3.79296552
 -0.00000000   0.36474062   0.00000000    -0.00000000   0.35643564   0.00000000     3.79803136
 -0.00000000   0.36980646   0.00000000    -0.00000000   0.36138614   0.00000000     3.80309720
 -0.00000000   0.37487230   0.00000000    -0.00000000   0.36633663   0.00000000     3.80816304
 -0.00000000   0.37993814   0.00000000    -0.00000000   0.37128713   0.00000000     3.81322888
 -0.00000000   0.38500398   0.00000000    -0.00000000   0.37623762   0.00000000     3.81829473
 -0.00000000   0.39006983   0.00000000    -0.00000000   0.38118812   0.00000000     3.82336057
 -0.00000000   0.39513567   0.00000000    -0.00000000   0.38613861   0.00000000     3.82842641
 -0.00000000   0.40020151   0.00000000    -0.00000000   0.39108911   0.00000000     3.83349225
 -0.00000000   0.40526735   0.00000000    -0.00000000   0.39603960   0.00000000     3.83855809
 -0.00000000   0.41033319   0.00000000    -0.00000000   0.40099010   0.00000000     3.84362394
 -0.00000000   0.41539904   0.00000000    -0.00000000   0.40594059   0.00000000     3.84868978
 -0.00000000   0.42046488   0.00000000    -0.00000000   0.41089109   0.00000000     3.85375562
 -0.00000000   0.42553072   0.00000000    -0.00000000   0.41584158   0.00000000     3.85882146
 -0.00000000   0.43059656   0.00000000    -0.00000000   0.42079208   0.00000000     3.86388730
 -0.00000000   0.43566240   0.00000000    -0.00000000   0.42574257   0.00000000     3.86895315
 -0.00000000   0.44072825   0.00000000    -0.00000000   0.43069307   0.00000000     3.87401899
 -0.00000000   0.44579409   0.00000000    -0.00000000   0.43564356   0.00000000     3.87908483
 -0.00000000   0.45085993   0.00000000    -0.00000000   0.44059406   0.00000000     3.88415067
 -0.00000000   0.45592577   0.00000000    -0.00000000   0.44554455   0.00000000     3.88921651
 -0.00000000   0.46099161   0.00000000    -0.00000000   0.45049505   0.00000000     3.89428235
 -0.00000000   0.46605746   0.00000000    -0.00000000   0.45544554   0.00000000     3.89934820
 -0.00000000   0.47112330   0.00000000    -0.00000000   0.46039604   0.00000000     3.90441404
 -0.00000000   0.47618914   0.00000000    -0.00000000   0.46534653   0.00000000     3.90947988
 -0.00000000   0.48125498   0.00000000    -0.00000000   0.47029703   0.00000000     3.91454572
 -0.00000000   0.48632082   0.00000000    -0.00000000   0.47524752   0.00000000     3.91961156
 -0.00000000   0.49138666   0.00000000    -0.00000000   0.48019802   0.00000000     3.92467741
 -0.00000000   0.49645251   0.00000000    -0.00000000   0.48514851   0.00000000     3.92974325
 -0.00000000   0.50151835   0.00000000    -0.00000000   0.49009901   0.00000000     3.93480909
 -0.00000000   0.50658419   0.00000000    -0.00000000   0.49504950   0.00000000     3.93987493
 -0.00000000   0.51165003   0.00000000    -0.00000000   0.50000000   0.00000000     3.94494077
